"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,19,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,16,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,17,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-01-20,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-02-20,27,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-03-20,32,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-04-20,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-05-20,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-06-20,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-07-20,50,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-08-20,62,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-09-20,63,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-10-20,55,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-11-20,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
6-12-20,19,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,41,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,57,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,50,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,48,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,45,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,56,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,27,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,32,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,34,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,55,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-01-20,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-02-20,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-03-20,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-04-20,60,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-05-20,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-06-20,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-07-20,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-08-20,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-09-20,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-10-20,40,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-11-20,49,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
7-12-20,49,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,55,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,59,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,59,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,32,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,42,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,22,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,40,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,39,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-01-20,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-02-20,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-03-20,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-04-20,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-05-20,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-06-20,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-07-20,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-08-20,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-09-20,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-10-20,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-11-20,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
8-12-20,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,40,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,59,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,52,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,48,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,55,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,58,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,48,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,44,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-01-20,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-02-20,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-03-20,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-04-20,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-05-20,42,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-06-20,44,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-07-20,42,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-08-20,49,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-09-20,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-10-20,27,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
9-11-20,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,45,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,52,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,51,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,51,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,37,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,19,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,22,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-01-20,39,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-02-20,37,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-03-20,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-04-20,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-05-20,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-06-20,52,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-07-20,56,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-08-20,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-09-20,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-10-20,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-11-20,8,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
10-12-20,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,11,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,41,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,8,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,3,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,40,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-01-20,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-02-20,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-03-20,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-04-20,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-05-20,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-06-20,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-07-20,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-08-20,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-09-20,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-10-20,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-11-20,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
11-12-20,44,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,9,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,18,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,48,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,61,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,58,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,37,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,32,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,18,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,7,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,19,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-01-20,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-02-20,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-03-20,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-04-20,10,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-05-20,7,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-06-20,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-07-20,53,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-08-20,56,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-09-20,17,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-10-20,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-11-20,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
12-12-20,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,63,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,46,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,9,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,6,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,41,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,6,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,5,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,11,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,34,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,60,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
NA,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
1-02-20,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-08-20,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,60,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-01-20,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-07-20,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
3-03-20,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
3-09-20,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
4-02-20,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
4-08-20,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
5-02-20,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
5-08-20,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
6-01-20,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
6-07-20,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
7-01-20,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
7-07-20,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
8-06-20,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
8-12-20,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
9-05-20,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
9-11-20,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
10-05-20,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
11-04-20,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
11-10-20,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,0,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
12-04-20,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
12-10-20,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-01-20,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-07-20,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
3-09-20,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
4-02-20,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
4-08-20,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
5-02-20,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
5-08-20,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
6-01-20,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
6-07-20,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
7-07-20,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
8-06-20,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
8-12-20,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
9-05-20,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
9-11-20,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
10-05-20,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
11-04-20,1,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
11-10-20,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
12-04-20,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
12-10-20,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-01-20,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-02-20,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-03-20,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-04-20,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-05-20,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-06-20,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-07-20,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-08-20,49,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-09-20,56,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-10-20,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-11-20,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
1-12-20,9,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,59,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,57,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,65,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,5,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,14,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-01-20,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-02-20,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-03-20,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-04-20,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-05-20,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-06-20,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-07-20,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-08-20,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-09-20,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-10-20,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-11-20,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2-12-20,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
NA,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
